"study_id","segment","code_identifiers","code_main","aro_accession","aro_description","aro_name","mesh_class_id","mesh_definitions","mesh_segment_class","mesh_name"
"15936","tobramycin","","Drug Resisted","ARO:0000052","Tobramycin is an aminoglycoside antibiotic used to treat different types of bacterial infections. Tobramycin works by binding to the bacterial 30S ribosomal subunit, causing misreading of mRNA and leaving the bacterium unable to synthesize proteins vital to its growth.","tobramycin","http://purl.bioontology.org/ontology/mesh/d014031","an aminoglycoside, broad-spectrum antibiotic produced by streptomyces tenebrarius. it is effective against gram-negative bacteria, especially the pseudomonas species. it is a 10% component of the antibiotic complex, nebramycin, produced by the same species.","Preferred Label","tobramycin"
"15936","trimethoprim-sulfamethoxazole","","Drug Resisted","ARO:3004024","An antibiotic cocktail containing the diaminopyrimidine antibiotic Trimethoprim and the sulfonamide antibiotic sulfamethoxazole (1 TMP:5 SMX).","trimethoprim-sulfamethoxazole","http://purl.bioontology.org/ontology/mesh/d015662","a drug combination with broad-spectrum antibacterial activity against both gram-positive and gram-negative organisms. it is effective in the treatment of many infections, including pneumocystis pneumonia in aids.","Synonyms","trimethoprim, sulfamethoxazole drug combination"
"15936","carbapenems","","Drug Resisted",NA,NA,NA,"http://purl.bioontology.org/ontology/mesh/d015780","a group of beta-lactam antibiotics in which the sulfur atom in the thiazolidine ring of the penicillin molecule is replaced by a carbon atom. thienamycins are a subgroup of carbapenems which have a sulfur atom as the first constituent of the side chain.","Preferred Label","carbapenems"
"15946","penicillin","A","Drug Resisted","ARO:0000054","Penicillin (sometimes abbreviated PCN) is a beta-lactam antibiotic used in the treatment of bacterial infections caused by susceptible, usually Gram-positive, organisms. It works by inhibiting the synthesis of the peptidoglycan layer of bacterial cell walls. The peptidoglycan layer is important for cell wall structural integrity, especially in Gram-positive organisms.","penicillin","http://purl.bioontology.org/ontology/mesh/d010406","a group of antibiotics that contain 6-aminopenicillanic acid with a side chain attached to the 6-amino group. the penicillin nucleus is the chief structural requirement for biological activity. the side-chain structure determines many of the antibacterial and pharmacological characteristics. (goodman and gilman's the pharmacological basis of therapeutics, 8th ed, p1065)","Synonyms","penicillins"
"15946","erythromycin","B","Drug Resisted","ARO:0000006","Erythromycin is a macrolide antibiotic with a 14-carbon ring that has an antimicrobial spectrum similar to or slightly wider than that of penicillin, and is often used for people that have an allergy to penicillins. Erythromycin may possess bacteriocidal activity, particularly at higher concentrations by binding to the 50S subunit of the bacterial 70S rRNA complex, inhibiting peptidyl-tRNA translocation. Thus, protein synthesis and subsequently structure/function processes critical for life or replication are inhibited.","erythromycin","http://purl.bioontology.org/ontology/mesh/d004917","a bacteriostatic antibiotic macrolide produced by streptomyces erythreus. erythromycin a is considered its major active component. in sensitive organisms, it inhibits protein synthesis by binding to 50s ribosomal subunits. this binding process inhibits peptidyl transferase activity and interferes with translocation of amino acids during translation and assembly of proteins.","Preferred Label","erythromycin"
"16248","amoxicillin/clavulanic acid","","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"16248","piperacillin/tazobactam","","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"16248","cefoxitin","","Drug Resisted","ARO:0000008","Cefoxitin is a cephamycin antibiotic often grouped with the second generation cephalosporins. Cefoxitin is bactericidal and acts by inhibiting the synthesis of the peptidoglycan layer of bacterial cell walls. The peptidoglycan layer is important for cell wall structural integrity, especially in Gram-positive organisms. Cefoxitin's 7-alpha-methoxy group and 3' leaving group make it a poor substrate for most beta-lactamases.","cefoxitin","http://purl.bioontology.org/ontology/mesh/d002440","a semisynthetic cephamycin antibiotic resistant to beta-lactamase.","Preferred Label","cefoxitin"
"16248","ceftriaxone","","Drug Resisted","ARO:0000062","Ceftriaxone is a third-generation cephalosporin antibiotic. The presence of an aminothiazolyl sidechain increases ceftriazone's resistance to beta-lactamases. Like other third-generation cephalosporins, it has broad spectrum activity against Gram-positive and Gram-negative bacteria.","ceftriaxone","http://purl.bioontology.org/ontology/mesh/d002443","a broad-spectrum cephalosporin antibiotic with a very long half-life and high penetrability to meninges, eyes and inner ears.","Preferred Label","ceftriaxone"
"16248","ceftazidime","","Drug Resisted","ARO:0000060","Ceftazidime is a third-generation cephalosporin antibiotic. Like other third-generation cephalosporins, it has broad spectrum activity against Gram-positive and Gram-negative bacteria. Unlike most third-generation agents, it is active against Pseudomonas aeruginosa, however it has weaker activity against Gram-positive microorganisms and is not used for such infections.","ceftazidime","http://purl.bioontology.org/ontology/mesh/d002442","semisynthetic, broad-spectrum antibacterial derived from cephaloridine and used especially for pseudomonas and other gram-negative infections in debilitated patients.","Preferred Label","ceftazidime"
"16248","aztreonam","","Drug Resisted","ARO:3000550","Aztreonam was the first monobactam discovered, and is greatly effective against Gram-negative bacteria while inactive against Gram-positive bacteria. Artreonam is a poor substrate for beta-lactamases, and may even act as an inhibitor. In Gram-negative bacteria, Aztreonam interferes with filamentation, inhibiting cell division and leading to cell death.","aztreonam","http://purl.bioontology.org/ontology/mesh/d001398","a monocyclic beta-lactam antibiotic originally isolated from chromobacterium violaceum. it is resistant to beta-lactamases and is used in gram-negative infections, especially of the meninges, bladder, and kidneys. it may cause a superinfection with gram-positive organisms.","Preferred Label","aztreonam"
"16248","meropenem","","Drug Resisted","ARO:0000073","Meropenem is an ultra-broad spectrum injectable antibiotic used to treat a wide variety of infections, including meningitis and pneumonia. It is a beta-lactam and belongs to the subgroup of carbapenem, similar to imipenem and ertapenem.","meropenem","http://purl.bioontology.org/ontology/mesh/c059500",NA,"Preferred Label","meropenem"
"16248","ertapenem","","Drug Resisted","ARO:0000070","Ertapenem is a carbapenem antibiotic and is highly resistant to beta-lactamases like other carbapenems. It inhibits bacterial cell wall synthesis.","ertapenem","http://purl.bioontology.org/ontology/mesh/c446479",NA,"Preferred Label","ertapenem"
"16248","amikacin","","Drug Resisted","ARO:0000013","Amikacin is an aminoglycoside antibiotic that works by binding to the bacterial 30S ribosomal subunit, causing misreading of mRNA and leaving the bacterium unable to synthesize proteins vital to its growth.","amikacin","http://purl.bioontology.org/ontology/mesh/d000583","a broad-spectrum antibiotic derived from kanamycin. it is reno- and oto-toxic like the other aminoglycoside antibiotics.","Preferred Label","amikacin"
"16248","gentamicin","","Drug Resisted",NA,NA,NA,"http://purl.bioontology.org/ontology/mesh/d005839","a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.","Synonyms","gentamicins"
"16248","tobramycin","","Drug Resisted","ARO:0000052","Tobramycin is an aminoglycoside antibiotic used to treat different types of bacterial infections. Tobramycin works by binding to the bacterial 30S ribosomal subunit, causing misreading of mRNA and leaving the bacterium unable to synthesize proteins vital to its growth.","tobramycin","http://purl.bioontology.org/ontology/mesh/d014031","an aminoglycoside, broad-spectrum antibiotic produced by streptomyces tenebrarius. it is effective against gram-negative bacteria, especially the pseudomonas species. it is a 10% component of the antibiotic complex, nebramycin, produced by the same species.","Preferred Label","tobramycin"
"16248","ciprofl oxacin","","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"16248","trimethoprim/sulfamethoxazole","","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"16251","piperacillin – tazobactam","A","Drug Resisted",NA,NA,NA,NA,NA,NA,NA
"16251","cefoxitin","B","Drug Resisted","ARO:0000008","Cefoxitin is a cephamycin antibiotic often grouped with the second generation cephalosporins. Cefoxitin is bactericidal and acts by inhibiting the synthesis of the peptidoglycan layer of bacterial cell walls. The peptidoglycan layer is important for cell wall structural integrity, especially in Gram-positive organisms. Cefoxitin's 7-alpha-methoxy group and 3' leaving group make it a poor substrate for most beta-lactamases.","cefoxitin","http://purl.bioontology.org/ontology/mesh/d002440","a semisynthetic cephamycin antibiotic resistant to beta-lactamase.","Preferred Label","cefoxitin"
"16251","ceftriaxone","C","Drug Resisted","ARO:0000062","Ceftriaxone is a third-generation cephalosporin antibiotic. The presence of an aminothiazolyl sidechain increases ceftriazone's resistance to beta-lactamases. Like other third-generation cephalosporins, it has broad spectrum activity against Gram-positive and Gram-negative bacteria.","ceftriaxone","http://purl.bioontology.org/ontology/mesh/d002443","a broad-spectrum cephalosporin antibiotic with a very long half-life and high penetrability to meninges, eyes and inner ears.","Preferred Label","ceftriaxone"
